year,rank,name,appid,month,avg_players,peak_players,status
2018,52,The Red Strings Club,589780,2018-01,40.86,276.0,ok
2018,52,The Red Strings Club,589780,2018-02,26.77,97.0,ok
2018,52,The Red Strings Club,589780,2018-03,16.28,55.0,ok
2018,52,The Red Strings Club,589780,2018-04,17.29,65.0,ok
2018,52,The Red Strings Club,589780,2018-05,24.22,139.0,ok
2018,52,The Red Strings Club,589780,2018-06,39.88,211.0,ok
2018,52,The Red Strings Club,589780,2018-07,22.46,78.0,ok
2018,52,The Red Strings Club,589780,2018-08,9.66,21.0,ok
2018,52,The Red Strings Club,589780,2018-09,26.49,114.0,ok
2018,52,The Red Strings Club,589780,2018-10,18.45,212.0,ok
2018,52,The Red Strings Club,589780,2018-11,22.88,82.0,ok
2018,52,The Red Strings Club,589780,2018-12,27.98,94.0,ok
2018,53,Crash Bandicoot™ N. Sane Trilogy,731490,2018-07,1011.99,3682.0,ok
2018,53,Crash Bandicoot™ N. Sane Trilogy,731490,2018-08,288.65,712.0,ok
2018,53,Crash Bandicoot™ N. Sane Trilogy,731490,2018-09,172.6,400.0,ok
2018,53,Crash Bandicoot™ N. Sane Trilogy,731490,2018-10,125.52,299.0,ok
2018,53,Crash Bandicoot™ N. Sane Trilogy,731490,2018-11,187.4,793.0,ok
2018,53,Crash Bandicoot™ N. Sane Trilogy,731490,2018-12,287.85,789.0,ok
2018,54,Zup! X,508900,2018-05,53.21,364.0,ok
2018,54,Zup! X,508900,2018-06,14.38,61.0,ok
2018,54,Zup! X,508900,2018-07,11.8,71.0,ok
2018,54,Zup! X,508900,2018-08,4.86,15.0,ok
2018,54,Zup! X,508900,2018-09,7.31,31.0,ok
2018,54,Zup! X,508900,2018-10,5.58,20.0,ok
2018,54,Zup! X,508900,2018-11,7.06,25.0,ok
2018,54,Zup! X,508900,2018-12,8.35,44.0,ok
2018,55,TerraTech,285920,2018-01,407.15,855.0,ok
2018,55,TerraTech,285920,2018-02,324.59,624.0,ok
2018,55,TerraTech,285920,2018-03,370.71,833.0,ok
2018,55,TerraTech,285920,2018-04,321.06,684.0,ok
2018,55,TerraTech,285920,2018-05,1095.38,4361.0,ok
2018,55,TerraTech,285920,2018-06,774.22,1346.0,ok
2018,55,TerraTech,285920,2018-07,734.31,1170.0,ok
2018,55,TerraTech,285920,2018-08,667.03,1316.0,ok
